idx,rot_sign,SMILES,point_group,is_point_group_chiral,point_group_noH,is_point_group_noH_chiral
039605,1,CC1[C@H](O)CC[C@@H](C(=O)O)C1(C)C,C1,True,C1,True
039606,1,C[C@H](CSCC(=O)O)SCC(=O)O,C1,True,C1,True
039614,1,C[C@H]1CC(N)C[C@H](C)C1,C1,True,C1,True
039615,1,O=C(O)[C@H](Cl)Br,C1,True,C1,True
039616,1,N[C@H]1CC[C@@H]2CCCC[C@@H]2C1,C1,True,C1,True
039617,1,CC1(C)[C@H](C(=O)O)CC[C@@]1(C)O,C1,True,C1,True
039618,1,C[C@@H]1CC=C(C(=O)O)[C@H](C)O1,C1,True,C1,True
039619,1,O=C(O)C[C@@H](Br)c1ccccc1,C1,True,C1,True
039620,1,CC(C)=CCC[C@@H](C)CC(O)S(=O)(=O)O,C1,True,C1,True
039621,1,CC1(C)C[C@](C)(C(=O)O)C[C@H]1C(=O)O,C1,True,C1,True
039622,1,C=CC[N@+]1(C)CCCc2ccccc21,C1,True,C1,True
039623,1,C[C@H](SC(=S)S[C@@H](C)C(=O)O)C(=O)O,C1,True,C1,True
039624,1,C[C@@H](Nc1ccc([As](=O)(O)O)cc1)C(N)=O,C1,True,C1,True
039625,1,CCN(CC)CCC[C@@H](C)Nc1c2ccc(Cl)cc2nc2ccc(OC)cc12,C1,True,C1,True
039628,1,COc1ccc2c(c1OC)CN(C)CCc1cc3c(cc1C(=O)[C@H]2C)OCO3,C1,True,C1,True
039631,1,CC[Si](Cc1ccc(S(=O)(=O)O)cc1)(CC(C)C)O[Si@@](CC)(Cc1ccc(S(=O)(=O)O)cc1)CC(C)C,C1,True,C1,True
039638,1,CC[C@@H](C)CB(C[C@H](C)CC)C[C@H](C)CC,C1,True,C1,True
039639,1,CC(=O)O[C@@H](C)C(C)(C)O,C1,True,C1,True
039642,1,CCCCCC[C@](C)(N)C(=O)O,C1,True,C1,True
039643,1,C=C1CC[C@H]2C[C@@H]3CC(C)(C)C[C@@H]3[C@@]12C,C1,True,C1,True
039644,1,COC(=O)[C@@H]1C[C@]2(O)c3ccccc3N(S(=O)(=O)c3ccccc3)[C@@H]2N1C(=O)OC,C1,True,C1,True
039645,1,OC[C@H]1C=C[C@@H]1CO,C1,True,C1,True
039646,1,COC(=O)[C@@H]1C=C[C@@H]1C(=O)O,C1,True,C1,True
039647,1,Cc1ccc(S[C@H](C)C=O)cc1,C1,True,C1,True
039648,1,CN1CCC(=O)[C@@](C)(CCC#N)C1,C1,True,C1,True
039649,1,CC(=O)O[C@H]1C=CC(=O)CCC1,C1,True,C1,True
039650,1,O=C1C(CO)=C[C@H](O)[C@H](O)[C@H]1O,C1,True,C1,True
039651,1,C=CCN1CC[C@H]2Cc3c(O)cccc3C[C@@H]21,C1,True,C1,True
039652,1,C=CCN1CC[C@H]2Cc3c(cccc3OC)C[C@@H]21,C1,True,C1,True
039653,1,CCCN1CC[C@H]2Cc3c(O)cccc3C[C@@H]21,C1,True,C1,True
039654,1,CCCN1CC[C@H]2Cc3c(cccc3OC)C[C@@H]21,C1,True,C1,True
039655,1,CCCN1CC[C@@H]2c3c(cccc3OC)CC[C@@H]21,C1,True,C1,True
039656,1,C=CCN1CC[C@@H]2c3c(cccc3OC)CC[C@@H]21,C1,True,C1,True
039657,1,CCOC(=O)c1[nH]c(C)c([C@@H](C)CC(=O)O)c1C,C1,True,C1,True
039658,1,C=CCN1CC[C@@H]2c3cccc(OC)c3CC[C@@H]21,C1,True,C1,True
039659,1,c1cc2c(cc1C[C@@H]1COC[C@H]1Cc1ccc3c(c1)OCO3)OCO2,C1,True,C1,True
039660,1,COc1cc2c(cc1OC)[C@]13C[C@H](OC)C=CC1=CCN3CC2,C1,True,C1,True
039665,1,CC(=O)C[C@H](C)[Si](C)(C)c1ccccc1,C1,True,C1,True
039666,1,CCCCNC(=O)[C@H](O)[C@@H](O)C(=O)NCCCC,C1,True,C1,True
039667,1,C=C(C)[C@H]1CC[C@H](C)[C@@H](OS(=O)(=O)c2ccc(C)cc2)C1,C1,True,C1,True
039668,1,CCCCC(CCCC)OC(=O)[C@H](O)[C@@H](O)C(=O)OC(CCCC)CCCC,C1,True,C1,True
039669,1,CC[C@]12CCCN3CC[C@@]4(c5ccccc5N(C(C)=O)[C@H]4CC1)[C@@H]32,C1,True,C1,True
039670,1,C[C@@H](OP(C)(=O)F)C(C)(C)C,C1,True,C1,True
039671,1,O=C1OC[C@@H]2[C@H]3CC[C@H](C3)[C@H]12,C1,True,C1,True
039672,1,O=C1OC[C@H]2[C@@H]1[C@@H]1C=C[C@H]2C1,C1,True,C1,True
039673,1,CC[C@]12CCCN3CCc4c(n(c5ccc(Br)cc45)[C@@](O)(C(=O)OC)C1)[C@@H]32,C1,True,C1,True
039674,1,CN1Cc2c(ccc3c2OCO3)[C@]2(C)[C@@H]1c1cc3c(cc1C[C@@H]2O)OCO3,C1,True,C1,True
039675,1,CC(/C=C/C(O)=C1/C(=O)CNC1=O)=C\[C@@H](C)[C@H]1O[C@@]2(C)O[C@H](C(=O)[C@H]3O[C@]32C)[C@@H]1C,C1,True,C1,True
039676,1,C[C@@H](CO)N=Cc1ccccc1O,C1,True,C1,True
039677,1,CC(=O)N[C@@H](c1ccccc1)C(C)(C)C,C1,True,C1,True
039678,1,CC[C@]12CC=C3c4ccc(OC)cc4CC[C@H]3[C@@H]1CC[C@@H]2O,C1,True,C1,True
039679,1,CCN(CC)C(=O)[C@H](C)Cl,C1,True,C1,True
039680,1,CC1=C2C[C@H](C(C)C)CC[C@@]2(C)CCC1,C1,True,C1,True
039681,1,CC1=C2C[C@@H](C(C)C)CC[C@@]2(C)CCC1,C1,True,C1,True
039682,1,CC[C@](C)(NC(=O)c1ccccc1)C(=O)O,C1,True,C1,True
039683,1,C[C@H](NS(=O)(=O)c1ccc(Cl)cc1)c1ccccc1,C1,True,C1,True
039684,1,CC(=O)OCC[C@H](C)CC/C=C(\C)C=O,C1,True,C1,True
039685,1,CC(=O)[C@H]1CC[C@H]2[C@@H]3CC[C@@H](CCO)C[C@H]3CC[C@]12C,C1,True,C1,True
039686,1,C#C/C=C/C[C@@H]1O[C@H]2C[C@@H]1O[C@H](CC)[C@@H](Br)C[C@@H]2Cl,C1,True,C1,True
039687,1,CCCCCCCCCCCCCCCC[C@@]1(O)C=CC(=O)[C@@H]1C(=O)OC,C1,True,C1,True
039688,1,C=C([C@@H]1C(=O)OC[C@@H]1CC(=O)OC)[C@H]1CC[C@H]2C(C)(C)CCC[C@]12C,C1,True,C1,True
039689,1,CC(CO)[C@@H]1CC[C@@H](C)C[C@@H]1O,C1,True,C1,True
039690,1,C/C=C1/CN[C@@H]1C(=O)O,C1,True,C1,True
039691,1,CC1=CC[C@H](C)C(C)(C)[C@@H]1CO,C1,True,C1,True
039692,1,C=C[C@@]1(C)CC[C@]2(O1)C(C)=CC[C@H](C)[C@H]2C,C1,True,C1,True
039693,1,N[C@H]1Cc2ccccc2[C@H](c2ccccc2)C1,C1,True,C1,True
039694,1,OC[C@@H](O)c1ccccc1C(F)(F)F,C1,True,C1,True
039695,1,c1ccc2c(c1)C[C@H]1NC[C@@H]2c2ccccc21,C1,True,C1,True
039696,1,CC(=O)N1C[C@H]2C[C@@]23C1=CC(=O)c1ccccc13,C1,True,C1,True
039697,1,O=C1OC[C@@H]2CC=C[C@H]12,C1,True,C1,True
039698,1,CC[C@H](C)Cc1ccccn1,C1,True,C1,True
039699,1,CC[C@H](C)Cc1ccncc1,C1,True,C1,True
039700,1,CC1=C[C@@H]2[C@H]3[C@H](C(C)C)CC[C@]3(C)CC[C@@]2(C)C[C@@H](O)C1,C1,True,C1,True
039701,1,COc1cc2c(cc1O)C[C@H]1c3c(ccc(O)c3O2)CCN1C,C1,True,C1,True
039702,1,CCCC(=O)O[C@H]1Cc2c(O)cc(O)cc2O[C@@H]1c1ccc(O)c(O)c1,C1,True,C1,True
039703,1,CCCCCC[C@@H](O)CF,C1,True,C1,True
039704,1,CCc1cccc(C)c1N[C@H](C)CO,C1,True,C1,True
039705,1,CC(C)O[P@@](C)(=O)c1ccccc1,C1,True,C1,True
039706,1,CC(=O)O[C@H]1NC(=O)[C@@H]1[C@@H](C)O[Si](C)(C)C(C)(C)C(C)C,C1,True,C1,True
039707,1,COc1ccc2c(c1)CCN1C[C@H]3CCCN(C(=O)N[C@H](C)c4ccccc4)[C@H]3C[C@@H]21,C1,True,C1,True
039708,1,C/C1=C\CC/C(C=O)=C\[C@H]2[C@@H](CC1)C2(C)C,C1,True,C1,True
039709,1,OC[C@@H]1N=C(c2ccccn2)O[C@H]1c1ccccc1,C1,True,C1,True
039710,1,COC[C@@H]1N=C(c2ccccn2)O[C@H]1c1ccccc1,C1,True,C1,True
039711,1,COc1cc(C[C@@H](C)[C@H](C)C(=O)c2ccc3c(c2)OCO3)ccc1O,C1,True,C1,True
039712,1,CC(=O)Oc1ccc2c(c1)CC[C@@H]1[C@@H]2[C@@H](O[N+](=O)[O-])C[C@]2(C)C(=O)CC[C@@H]12,C1,True,C1,True
039713,1,C=CC[C@@H]1C(=O)[C@H]2CC[C@@H]1C2,C1,True,C1,True
039714,1,C[C@H]1C[C@@H]1c1ccccc1N(C)C,C1,True,C1,True
039715,1,O=C1O[C@H](CO)[C@@H](O)[C@@H](O)[C@@H]1O,C1,True,C1,True
039716,1,Cn1c2c(c(=O)c3ccccc31)C[C@@H](C(C)(C)O)O2,C1,True,C1,True
039717,1,O=c1[nH]c(=O)n([C@@H]2C[C@H](CO)[C@@H](O)C2)cc1I,C1,True,C1,True
039718,1,C=CCC1=C[C@@](OC)([C@H](C)Cc2ccc(OC)c(OC)c2)C(OC)=CC1=O,C1,True,C1,True
039719,1,CCNC[C@H]1CCN(c2c(F)cc3c(=O)c(C(=O)O)cn(CC)c3c2F)C1,C1,True,C1,True
039721,1,CCCc1c(OCCCCCOc2cc3c(cc2C(C)=O)CC[C@@H](C(=O)O)O3)ccc(C(C)=O)c1O,C1,True,C1,True
039722,1,Oc1ccc([C@H]2Oc3cc(O)ccc3[C@@H](c3c(O)cc(O)c4c3O[C@H](c3ccc(O)c(O)c3)[C@H](O)C4)[C@@H]2O)cc1,C1,True,C1,True
039723,1,C=CC(=O)[C@@H](C)CC,C1,True,C1,True
039724,1,CC1(C)COC(=O)[C@@H]1OS(C)(=O)=O,C1,True,C1,True
039725,1,C#C[C@](C)(N)C(=O)O,C1,True,C1,True
039726,1,c1cncc([C@H]2C[C@@H]3CC[C@H]2N3)c1,C1,True,C1,True
039727,1,COc1ccc(OC)c2c1CO[C@@H](C)C2,C1,True,C1,True
039728,1,COc1cc2c(cc1O)[C@H](Cc1cccc(O)c1)N(C)CC2,C1,True,C1,True
039729,1,COc1cc([C@H]2OC[C@H]3[C@@H]2CO[C@@H]3c2cc(O)c(O)c(OC)c2)ccc1O,C1,True,C1,True
039730,1,CN1CCc2cc3c(cc2[C@H]1[C@H]1O[C@@H](O)c2c1ccc1c2OCO1)OCO3,C1,True,C1,True
039731,1,CN1C(=O)[C@]23CCCN2C[C@]12C[C@]1(C(=O)Nc4c1ccc1c4OC=CC(C)(C)O1)C(C)(C)[C@H]2C3,C1,True,C1,True
039732,1,O[C@@H]1[C@H]2[C@@H](O)CCCN2C[C@@H]1O,C1,True,C1,True
039733,1,C[C@@H]1CC[C@@H]2[C@@H]1[C@H]1[C@@H](CC[C@@]2(C)N=C=S)C1(C)C,C1,True,C1,True
039734,1,CC1(C)OC[C@H](COCC(O)COC[C@H]2COC(C)(C)O2)O1,C1,True,C1,True
039735,1,CC(C)(C)C(=O)OC[C@H]1OC(=O)[C@H]2CC[C@]21C,C1,True,C1,True
039736,1,CCOC(=O)[C@H](O)[C@H](NC(=O)c1ccccc1)c1ccccc1,C1,True,C1,True
039737,1,FC(F)C(F)(F)OC[C@@H](Cn1cncn1)c1ccc(Cl)cc1Cl,C1,True,C1,True
039738,1,Cc1ccc(S(=O)(=O)OC[C@H](c2ccccc2)[C@H](COS(=O)(=O)c2ccc(C)cc2)c2ccccc2)cc1,C1,True,C1,True
039739,1,O=C1C[C@@H](Cc2ccccc2)O1,C1,True,C1,True
039740,1,C/C=C/[C@@H](CC=O)O[Si](C)(C)C(C)(C)C,C1,True,C1,True
039741,1,Cc1cn([C@H]2CO[C@@H](CO)O2)c(=O)nc1N,C1,True,C1,True
039742,1,Cc1ccc(S(=O)(=O)OC[C@H](C(C)C)N2C(=O)c3ccccc3C2=O)cc1,C1,True,C1,True
039743,1,CN1C(=O)[C@@](C)(CC=O)c2ccccc21,C1,True,C1,True
039744,1,CC(C)(C)O[C@H]1[C@@H]2[C@@H]3[C@@H](CC[P@@]3(=O)c3ccccc3)ON2C[C@@H]1OC(C)(C)C,C1,True,C1,True
039745,1,Cc1ccc(S(=O)(=O)OC[C@@H](Cc2ccccc2)N2C(=O)c3ccccc3C2=O)cc1,C1,True,C1,True
039746,1,CC(C)(C)[Si](O[C@H]1C=[N+]([O-])C[C@@H]1O[Si](c1ccccc1)(c1ccccc1)C(C)(C)C)(c1ccccc1)c1ccccc1,C1,True,C1,True
039747,1,CCOC(=O)[C@@H](OC(=O)c1ccccc1)c1ccccc1,C1,True,C1,True
039748,1,CC1=CC[C@H](C(=O)O)C1,C1,True,C1,True
039749,1,CC(=O)N[C@@H](C(=O)O)C(C)(C)C,C1,True,C1,True
039750,1,CCC[C@@H](Cc1ccccc1)C(=O)O,C1,True,C1,True
039751,1,CC(C)=CCC[C@H](C)c1cc(O)c(C)cc1O,C1,True,C1,True
039752,1,CC[C@H](C)COS(=O)(=O)c1ccccc1,C1,True,C1,True
039753,1,C=C1CCC[C@]2(C)CC[C@@](O)(C(=C)CO)C[C@@H]12,C1,True,C1,True
039754,1,C/C1=C\C[C@]2(C)CC[C@H](C(C)(C)O)[C@H]2CC/C(C)=C/CC1,C1,True,C1,True
039755,1,[2H]C1=C(C([2H])([2H])[2H])[C@](O)(/C=C/C(C)=C\C(=O)O)C(C)(C)C([2H])([2H])C1=O,C1,True,C1,True
039756,1,CC1=CC[C@@H]2C[C@H]1O[C@@]2(C)CO,C1,True,C1,True
039757,1,COc1cc2c3c(c4ccc(OC)c(OC)c4c2cc1OC)C[C@H]1CCCN1C3,C1,True,C1,True
039758,1,C=C(C)[C@@H]1CCC(=C)[C@H](OC(=O)c2cc([N+](=O)[O-])cc([N+](=O)[O-])c2)C1,C1,True,C1,True
039759,1,CC1(C)OC[C@H](COc2cccc(C(F)(F)F)c2)O1,C1,True,C1,True
039761,1,CC(C)(C)NC[C@@H](O)CO,C1,True,C1,True
039762,1,CCCCC[C@H]1C[C@H]2CCCCN2C2CCCN21,C1,True,C1,True
039763,1,C=CCC[C@H](O)C#Cc1ccccc1,C1,True,C1,True
039764,1,C[C@@H]1CC[C@H]2C(C)(C)C(=O)O[C@@H]3O[C@@]4(C)CC[C@@H]1[C@]32OO4,C1,True,C1,True
039765,1,CC(C)CCC[C@H]1C(=O)O[C@@H]2O[C@@]3(C)CC[C@H]4[C@H](C)CC[C@@H]1[C@@]24OO3,C1,True,C1,True
039766,1,C[C@@H]1CC[C@H]2[C@@H](CCc3ccccc3)C(=O)O[C@@H]3O[C@@]4(C)CC[C@@H]1[C@]32OO4,C1,True,C1,True
039767,1,COc1cc([C@@H]2OC[C@H]3[C@@H]2CO[C@@H]3c2cc(OC)c(OC)c(OC)c2)ccc1O,C1,True,C1,True
039768,1,CC(C)CCC[C@@H](C)[C@H]1CC[C@H]2[C@@H]3CC[C@H]4C[C@@H](OC(=O)CCc5ccccc5)CC[C@]4(C)[C@H]3CC[C@]12C,C1,True,C1,True
039769,1,COc1ccc2c(c1OC)CN(C)[C@@H]1c3cc4c(cc3[C@@H](O)[C@H](O)[C@H]21)OCO4,C1,True,C1,True
039770,1,Cc1cccc(NC(=O)NCC(=O)N2[C@@H](c3ccccc3)CC[C@H]2C(=O)OC(C)(C)C)c1,C1,True,C1,True
039771,1,C[C@]1(CO)C[C@H]2C=C[C@@H]1C2,C1,True,C1,True
039772,1,O=C1O[C@H]2C=CC[C@H]2[C@@H]1O,C1,True,C1,True
039773,1,C=C1CC[C@@H]2[C@H]([C@H]3C1CC[C@H]3C)C2(C)C,C1,True,C1,True
039774,1,Cn1c(=O)c2c(c3ccccc31)O[C@H](C(C)(C)O)C2,C1,True,C1,True
039775,1,CC(C)(C)OC(=O)N[C@@H]1CCc2ccc(O)cc2C1,C1,True,C1,True
039776,1,CNc1ccc(Cl)cc1[C@@H]1NCCc2ccccc21,C1,True,C1,True
039777,1,C=CC[C@H]1C(=O)O[C@@H]2O[C@@]3(C)CC[C@H]4[C@H](C)CC[C@@H]1[C@@]24OO3,C1,True,C1,True
039778,1,O=C(N[C@@H]1CCc2ccc(O)cc2C1)[C@H](O)c1cccc(Cl)c1,C1,True,C1,True
039779,1,COc1cc(C[C@H]2CO[C@@H](c3ccc(O)c(OC)c3)[C@H]2CO)ccc1O,C1,True,C1,True
039780,1,CN1CCC[C@@H]1c1ccc[n+](C)c1,C1,True,C1,True
039781,1,O=C(O)C[C@]1(C(=O)O)CCC(=O)O1,C1,True,C1,True
039783,1,CC(=O)OC(C)(C)[C@H]1C=CC(C)=CC1,C1,True,C1,True
039784,1,CC1(C)[C@@H]2[C@@H]3C[C@@]1(C)C(=O)[C@@H]32,C1,True,C1,True
039785,1,CC1(C)[C@@H]2CC[C@](C)(OC(=O)c3ccc([N+](=O)[O-])cc3)C[C@@H]21,C1,True,C1,True
039786,1,COC(=O)[C@H]1N[C@H]1C(C)C,C1,True,C1,True
039787,1,CO[C@H](C)c1ccccc1Br,C1,True,C1,True
039788,1,C[C@H]1CC[C@H](C(C)(C)c2ccc3ccccc3c2)[C@@H](O)C1,C1,True,C1,True
039789,1,COC(=O)[C@@H]1[C@H](C(C)C)N1S(=O)c1ccc(C)cc1,C1,True,C1,True
039790,1,CC[C@H](CO)C(=O)N1C(=O)OC[C@@H]1Cc1ccccc1,C1,True,C1,True
039791,1,C=C[C@H](c1ccccc1)[Si](CC)(CC)CC,C1,True,C1,True
039792,1,COC(=O)[C@H]1NC(=O)C[C@@H]1C,C1,True,C1,True
039793,1,CC(C)(C)OC(=O)N[C@H]1C[C@H]1CO,C1,True,C1,True
039794,1,CC1(C)O[C@@H]2[C@H](O1)[C@@H](O)C=C[C@@H]2O,C1,True,C1,True
039795,1,C[C@@H](Sc1ccc(Cl)cc1)C(=O)O,C1,True,C1,True
039796,1,CC/C=C\C[C@@H]1C(=O)CC[C@@H]1CCCC(=O)O,C1,True,C1,True
039797,1,COC(=O)[C@H](Cc1c[nH]c2ccccc12)N(C)C,C1,True,C1,True
039798,1,CC1(C)CCC[C@]2(C)O[C@]12C=O,C1,True,C1,True
039799,1,Cc1coc2c1C(=O)[C@@H](O)[C@@H](C)C2,C1,True,C1,True
039800,1,CC1=C(C)[C@@]2(C)CCCC(C)(C)[C@@H]2CC1,C1,True,C1,True
039801,1,CC1(C)CC=C[C@H](O)C1,C1,True,C1,True
039802,1,CC1=C[C@@H]2OC[C@H](C)[C@@H]2CC1,C1,True,C1,True
039803,1,O=C(Cl)[C@H](c1ccccc1)C(F)(F)F,C1,True,C1,True
039804,1,C=C(C)[C@@H]1CCC(=C)[C@@H](OC(=O)c2cc([N+](=O)[O-])cc([N+](=O)[O-])c2)C1,C1,True,C1,True
039805,1,CCC/C=C/[C@@H](O)CCCC,C1,True,C1,True
039806,1,Cc1ccc(S(=O)(=O)OC[C@@H](O)C2CCCCC2)cc1,C1,True,C1,True
039807,1,C[C@@H]1C2(C[C@H]3C(C)(C)CCC[C@]3(C)[C@@]1(O)CCc1ccoc1)OCCO2,C1,True,C1,True
039808,1,COCO/C=C\CB([C@H]1C[C@H]2C[C@@H]([C@@H]1C)C2(C)C)[C@H]1C[C@H]2C[C@@H]([C@@H]1C)C2(C)C,C1,True,C1,True
039809,1,O[C@H]1[C@H](O)[C@@H](O)CN2CC[C@H](O)[C@@H]12,C1,True,C1,True
039810,1,CC(C)([C@@H]1CCCCC(=O)C1)[N+](=O)[O-],C1,True,C1,True
039811,1,CN1CC[C@@]2(c3cccc(O)c3)CC(=O)C[C@@H]1C2,C1,True,C1,True
039812,1,O[C@H](c1ccc2ccccc2c1)[C@H](O)c1cccc2ccccc12,C1,True,C1,True
039813,1,O=C([C@@H]1CCCN1C(=O)C[C@@H]1CCc2ccccc2C1)N1CCCC1,C1,True,C1,True
039814,1,C=C[C@@](C)(O)C/C=C/C(C)(C)O,C1,True,C1,True
039815,1,CC[C@H](C)Cc1ccsc1,C1,True,C1,True
039816,1,Cc1cccc([C@]2(C)CCCC2(C)C)c1,C1,True,C1,True
039817,1,CC(=O)O[C@@H](C#N)c1cccc(Br)c1,C1,True,C1,True
039818,1,CC(=O)[C@@H](O)[C@H]1COC(C)(C)O1,C1,True,C1,True
039819,1,CC(C)=CC/C=C(/C)[C@@H]1CC[C@]2(C)O[C@@H]2C1,C1,True,C1,True
039820,1,O=C(O)[C@H]1CCc2cc(C3CCCCC3)c(Cl)cc21,C1,True,C1,True
039821,1,CN(C)[C@H]1CCc2ccccc21,C1,True,C1,True
039822,1,C=CO[C@H]1C[C@H]2CC[C@]1(C)C2(C)C,C1,True,C1,True
039823,1,CC(=O)CC[C@@H]1[C@H](C2=CCCC2=O)C1(C)C,C1,True,C1,True
039824,1,C[C@@H](O)[C@H](O)/C=C/COC(=O)c1ccccc1,C1,True,C1,True
039825,1,CO[C@H](F)C(F)(F)F,C1,True,C1,True
039826,1,CC1=CC(=O)C[C@](C)(C(F)F)[C@@]1(O)/C=C/C(C)=C\C(=O)O,C1,True,C1,True
039827,1,CC1=CC(=O)C[C@@](C)(C(F)F)[C@@]1(O)/C=C/C(C)=C\C(=O)O,C1,True,C1,True
039828,1,CO[C@H]1N([C@H]2C[C@H](N=[N+]=[N-])[C@@H](CO)O2)C(=O)NC(=O)[C@@]1(C)Cl,C1,True,C1,True
039829,1,CO[C@H]1N([C@H]2C[C@H](N=[N+]=[N-])[C@@H](CO)O2)C(=O)NC(=O)[C@]1(C)Cl,C1,True,C1,True
039830,1,CO[C@H]1N([C@H]2C[C@H](N=[N+]=[N-])[C@@H](CO)O2)C(=O)NC(=O)[C@]1(C)I,C1,True,C1,True
039831,1,C[C@H](C(=O)O)[C@@H](C)c1ccccc1,C1,True,C1,True
039832,1,Cc1ccc(C[S@@](=O)c2ccc(C)cc2)cc1,C1,True,C1,True
039833,1,C=C(C)[C@H]1CCC[C@@]2(C)CCCC(=C)[C@H]12,C1,True,C1,True
039834,1,COC(=O)[C@H]1C[C@@H]1C=O,C1,True,C1,True
039835,1,CC(C)(C)[Si](C)(C)O[C@H]1C=C[C@@H](O)CC1,C1,True,C1,True
039836,1,C[C@H](CCCO)O[Si](c1ccccc1)(c1ccccc1)C(C)(C)C,C1,True,C1,True
039837,1,N#C[C@H](O)CCCBr,C1,True,C1,True
039838,1,C[C@H]1CC[C@H]([C@H](C)CO)[C@@H](O)C1,C1,True,C1,True
039839,1,C=C1CCCC(C)(C)[C@@H]1C(=O)O,C1,True,C1,True
039840,1,O[C@H](/C=C\c1ccccc1)c1ccccc1,C1,True,C1,True
039841,1,C[C@H]1C(c2ccccc2)=CC(=O)N1C,C1,True,C1,True
039842,1,N[C@H]1C[C@@H]1c1c[nH]c2ccccc12,C1,True,C1,True
039843,1,CCCCCCC[C@H](O)C1=C[C@H](C)OC1=O,C1,True,C1,True
039844,1,COc1ccc(O[C@H]2CCCC[C@@H]2O)cc1,C1,True,C1,True
039845,1,CC(C)(C)c1ccc(O[C@H]2CCCC[C@@H]2O)cc1,C1,True,C1,True
039846,1,CC(C)(C)OC(=O)/C(Cl)=C/[C@H]1COC(C)(C)O1,C1,True,C1,True
039847,1,O=C1O[C@@H](c2ccc(Cl)cc2)C(O)=C1O,C1,True,C1,True
039848,1,O=C1NC(=O)[C@@](c2ccccc2)(c2ccc(O)cc2)N1,C1,True,C1,True
039849,1,CN1CCC[C@@H](c2cccc(OS(=O)(=O)C(F)(F)F)c2)C1,C1,True,C1,True
039850,1,CC(C)=CCC/C(C)=C/CC/C(C)=C/[C@@H]1[C@@H](COP(=O)(O)OP(=O)(O)O)[C@]1(C)CC/C=C(\C)CCC=C(C)C,C1,True,C1,True
039851,1,CC(C)C1=C2C3=CC=C(CO)C[C@H](O)[C@]3(C)CC[C@@]2(C)CC1,C1,True,C1,True
039853,1,CC(=O)O[C@@H]1CCOc2ccccc21,C1,True,C1,True
039854,1,C=C1C(=O)O[C@H](CCCCC)[C@H]1C(=O)OC,C1,True,C1,True
039855,1,CC(C)(C)[C@]1(C)OCC(=O)[C@H]([C@@H](O)C2CCCCC2)O1,C1,True,C1,True
039856,1,C[C@H]1Cn2c(=S)[nH]c3cc(Cl)cc(c32)CN1CC1CC1,C1,True,C1,True
039857,1,C=C(C)CN1Cc2cc(Cl)cc3[nH]c(=S)n(c23)[C@@H](C)C1,C1,True,C1,True
039858,1,CC(=O)Nc1cc2c3c(c1)[nH]c(=O)n3C[C@H](C)N(CC1CC1)C2,C1,True,C1,True
039859,1,C/C=C1/CN2[C@H]3C[C@@H]1[C@H](C(=O)OC)[C@@H]2Cc1c3n(C)c2ccccc12,C1,True,C1,True
039860,1,COc1ccc([C@@H]2OC[C@H]3O[C@H](OC)[C@H](O)[C@@H](OCc4ccccc4)[C@@H]3O2)cc1,C1,True,C1,True
039861,1,CCC[C@@H]1C[C@H]2CCCN2[C@H]2CCCN12,C1,True,C1,True
039862,1,N[C@H](C1CCCCC1)P(=O)(O)O,C1,True,C1,True
039863,1,CC[C@@H](O)[C@H]1CC[C@H]([C@H]2CC[C@H]([C@H](O)CC)O2)O1,C1,True,C1,True
039864,1,CCCCN1C[C@@H]1c1ccccc1,C1,True,C1,True
039865,1,CC1(C)OC[C@@H]([C@@H]2CCC(=O)O2)O1,C1,True,C1,True
039866,1,C[C@@H]1CCCN(C2(c3cccs3)CCCCC2)C1,C1,True,C1,True
039867,1,Cc1ccc([S@@]2(=O)=N[C@H](C(C)C)CO2)cc1,C1,True,C1,True
039868,1,Cc1c(C)c2c(c(C)c1O)CC[C@](C)(CCO)O2,C1,True,C1,True
039869,1,CC(C)OP(=O)(OC(C)C)[C@H](O)CCc1ccccc1,C1,True,C1,True
039870,1,CC(C)(C)OC(=O)N1CCN[C@H](C(N)=O)C1,C1,True,C1,True
039871,1,C[C@@H]1CCCN(C2(c3cc4ccccc4s3)CCCCC2)C1,C1,True,C1,True
039872,1,O=C1C[C@H]2OCC=C3CN4CC[C@@]56c7ccccc7N1[C@@H]5[C@@H]2[C@@H]3C[C@@H]46,C1,True,C1,True
039873,1,CCCC[C@H]1OC(C)(C)O[C@@H]1CCCC,C1,True,C1,True
039874,1,COC[C@H](NC(C)=O)C(=O)OC,C1,True,C1,True
039875,1,C=C(C)[C@@H]1CC=C(C)[C@@H](CC(=O)O)C1,C1,True,C1,True
039876,1,Cc1ccc([S@](=O)/N=C/c2cccc3ccccc23)cc1,C1,True,C1,True
039877,1,CCC[C@H]1O[C@H]1CSC,C1,True,C1,True
039878,1,CC(C)[C@H]1CCC(C=O)=C[C@@H]1O,C1,True,C1,True
039879,1,C[C@@H](ON)c1ccccc1,C1,True,C1,True
039880,1,C[C@@H](O)c1ccc(Cl)nc1,C1,True,C1,True
039881,1,OC[C@@H]1CCCC2(CCC[C@@H](CO)O2)O1,C1,True,C1,True
039882,1,CCC[C@H]1O[C@H]1CSc1ccccc1,C1,True,C1,True
039883,1,COC(=O)[C@H]1CC(C)=C(C)CO1,C1,True,C1,True
039884,1,C=C=C([C@H](O)c1ccccc1)[Si](C)(C)C,C1,True,C1,True
