id,SMILES,canon_SMILES,specific_rotation,specific_rotation_computed
28426790,COC1=C(O)C(=CC=C1)[C@H]1CC(=C)CCO1,C=C1CCO[C@@H](c2cccc(OC)c2O)C1,-15.0,36.85
28426835,C=C1CCO[C@H](C1)C1=CC=CC=C1,C=C1CCO[C@@H](c2ccccc2)C1,-23.8,5.05
28426836,OC1=CC=CC=C1[C@H]1CC(=C)CCO1,C=C1CCO[C@@H](c2ccccc2O)C1,-37.6,-95.51
28426837,COC1=CC([C@H]2CC(=C)CCO2)=C(O)C=C1,C=C1CCO[C@@H](c2cc(OC)ccc2O)C1,-20.3,-82.34
28437025,COC(=O)C[C@@H](C)OC1=CC=C(OC)C=C1,COC(=O)C[C@@H](C)Oc1ccc(OC)cc1,-23.6,26.72
28437026,COC1=CC=C(O[C@H](C)CC=O)C=C1,COc1ccc(O[C@H](C)CC=O)cc1,-29.5,-452.57
28450771,COC[C@H](C=C)N1C(=O)C2=CC=CC=C2C1=O,C=C[C@@H](COC)N1C(=O)c2ccccc2C1=O,-75.1,-120.59
28501302,COC1=CC=C(O1)[C@@H](C)CC(=O)C1=NC=CN1C,COc1ccc([C@@H](C)CC(=O)c2nccn2C)o1,-3.3,-182.3
28501309,[H][C@]12OCC[C@@]1([H])[C@@H](C)C=C(O2)C1=NC=CN1C,C[C@H]1C=C(c2nccn2C)O[C@H]2OCC[C@H]21,-15.5,-59.91
28587708,CC(C)(C)C1=CC=C(C=C1)[C@H](O)C1=CC=CN=C1,CC(C)(C)c1ccc([C@H](O)c2cccnc2)cc1,-22.35,250.88
28587712,O[C@@H](C1=CC=C(Cl)C=C1)C1=CC=CN=C1,O[C@@H](c1ccc(Cl)cc1)c1cccnc1,-25.49,209.52
28587713,O[C@H](C1=CC=CN=C1)C1=CC=CC(Cl)=C1,O[C@H](c1cccnc1)c1cccc(Cl)c1,-25.43,519.29
28587718,O[C@@H](C1=CC=C(C=C1)N(=O)=O)C1=CC=CN=C1,O=[N+]([O-])c1ccc([C@H](O)c2cccnc2)cc1,-24.09,415.04
28587719,O[C@H](C1=CC=CN=C1)C1=CC=CC=C1N(=O)=O,O=[N+]([O-])c1ccccc1[C@H](O)c1cccnc1,9.84,370.29
28587721,O[C@@H](C1=CC=C(C=C1)C(F)(F)F)C1=CC=CN=C1,O[C@@H](c1ccc(C(F)(F)F)cc1)c1cccnc1,-7.14,321.49
28587723,O[C@@H](C1=CC=C(F)C=C1)C1=CC=CN=C1,O[C@@H](c1ccc(F)cc1)c1cccnc1,-21.38,235.84
28587725,O[C@@H](C1=CC=CS1)C1=CC=CN=C1,O[C@H](c1cccnc1)c1cccs1,-58.62,411.05
28587727,O[C@@H](C1=CC=CO1)C1=CC=CN=C1,O[C@H](c1cccnc1)c1ccco1,47.56,53.47
28587729,O[C@@H](\C=C\C1=CC=CC=C1)C1=CC=CN=C1,O[C@@H](/C=C/c1ccccc1)c1cccnc1,1.86,-231.89
28587731,COC1=C(\C=C\[C@H](O)C2=CC=CN=C2)C=CC=C1,COc1ccccc1/C=C/[C@H](O)c1cccnc1,7.89,515.81
28587733,CC(C)=C[C@H](O)C1=CC=CN=C1,CC(C)=C[C@H](O)c1cccnc1,5.16,371.07
28587735,CCC[C@H](O)C1=CC=CN=C1,CCC[C@H](O)c1cccnc1,-4.6,-2.75
28587736,O[C@@H](C1CCCCC1)C1=CC=CN=C1,O[C@H](c1cccnc1)C1CCCCC1,-9.72,-27.51
28587739,CC1=NC=CC=C1[C@@H](O)C1=CC=CC=C1,Cc1ncccc1[C@@H](O)c1ccccc1,3.81,247.65
28587742,CC1=CC=C(C=N1)[C@@H](O)C1=CC=CC=C1,Cc1ccc([C@@H](O)c2ccccc2)cn1,6.26,371.69
28587745,COC1=CN=CC(=C1)[C@@H](O)C1=CC=CC=C1,COc1cncc([C@@H](O)c2ccccc2)c1,5.63,626.15
28587748,COC1=CC=C(C=N1)[C@@H](O)C1=CC=CC=C1,COc1ccc([C@@H](O)c2ccccc2)cn1,0.86,128.67
28587751,O[C@@H](C1=CC=CC=C1)C1=CC=CN=C1Cl,O[C@@H](c1ccccc1)c1cccnc1Cl,-1.53,291.63
28587754,O[C@@H](C1=CC=CC=C1)C1=CC=C(Cl)N=C1,O[C@@H](c1ccccc1)c1ccc(Cl)nc1,2.2,321.63
28587757,CC1=NC=CC(=C1)[C@@H](O)C1=CC=CC=C1,Cc1cc([C@@H](O)c2ccccc2)ccn1,10.19,130.8
28690654,COC(=O)[C@H](O)[C@@H](O)C(=O)OC1=CC=CC=C1,COC(=O)[C@H](O)[C@@H](O)C(=O)Oc1ccccc1,73.51,-267.75
28690655,COC(=O)[C@H](O)[C@@H](O)C(=O)OC1=CC=C(C)C=C1,COC(=O)[C@H](O)[C@@H](O)C(=O)Oc1ccc(C)cc1,70.41,-108.5
28690659,COC(=O)[C@H](O)[C@@H](O)C(=O)OC1=CC(C)=CC=C1,COC(=O)[C@H](O)[C@@H](O)C(=O)Oc1cccc(C)c1,74.51,-67.53
28711722,[H][C@@]12CC[C@@]([H])(C1)C1=C2C2=CC=CC=C2C(=O)[C@@]1(C)OC,CO[C@]1(C)C(=O)c2ccccc2C2=C1[C@H]1CC[C@@H]2C1,2.4,-446.86
28752038,CC(=C)[C@@H]1COC(C)(C)[C@H]1O,C=C(C)[C@@H]1COC(C)(C)[C@H]1O,-30.5,-182.47
28752081,CC(=C)[C@@H]1COC[C@H]1O,C=C(C)[C@@H]1COC[C@H]1O,-20.0,48.95
28757871,[H][C@]12CC(=O)[C@]([H])(C1)[C@@H]([C@H]2N(=O)=O)C1=CC=C(C)C=C1,Cc1ccc([C@@H]2[C@@H]([N+](=O)[O-])[C@H]3CC(=O)[C@@H]2C3)cc1,65.4,-53.53
28757872,[H][C@]12CC(=O)[C@]([H])(C1)[C@@H]([C@H]2N(=O)=O)C1=CC=C(F)C=C1,O=C1C[C@H]2C[C@@H]1[C@H](c1ccc(F)cc1)[C@H]2[N+](=O)[O-],70.0,-36.62
28757881,[H][C@]12CC(=O)[C@]([H])(C1)[C@@H]([C@H]2N(=O)=O)C1=CC=CO1,O=C1C[C@H]2C[C@@H]1[C@H](c1ccco1)[C@H]2[N+](=O)[O-],81.2,112.58
28757886,[H][C@]12CC(=O)[C@]([H])(C1)[C@@H]([C@H]2N(=O)=O)C1=CC=CC=C1,O=C1C[C@H]2C[C@@H]1[C@H](c1ccccc1)[C@H]2[N+](=O)[O-],72.3,-52.51
28757899,[H][C@]12CC(=O)[C@]([H])(C1)[C@H](C)[C@H]2C(=O)C1=CC=CC=C1,C[C@@H]1[C@@H](C(=O)c2ccccc2)[C@H]2CC(=O)[C@@H]1C2,83.6,105.41
28757901,[H][C@]12CC(=O)[C@]([H])(C1)[C@@H]([C@H]2C(C)=O)C1=CC=CC=C1,CC(=O)[C@H]1[C@H]2CC(=O)[C@H](C2)[C@@H]1c1ccccc1,42.2,-33.45
28757902,[H][C@]12C[C@]([H])(CC1=O)C(C#N)(C#N)[C@H]2C1=CC=CC=C1,N#CC1(C#N)[C@H]2CC(=O)[C@H](C2)[C@@H]1c1ccccc1,25.0,57.23
28757905,[H][C@]12CC(=O)[C@]([H])(C1)[C@@H]([C@H]2C(=O)OC)C(=O)OC,COC(=O)[C@@H]1[C@@H](C(=O)OC)[C@H]2CC(=O)[C@@H]1C2,19.2,32.04
28791968,[H][C@@]1([C@@H](C)CC)N(CC2=CC=CC=C2)CCOC1=O,CC[C@H](C)[C@H]1C(=O)OCCN1Cc1ccccc1,72.0,113.12
28796981,[H][C@@]12CCCN[C@]1([H])C1=C(NC2)C=CC=C1,c1ccc2c(c1)NC[C@@H]1CCCN[C@H]21,-13.8,-3.15
28796984,OCC1=CCCN[C@@H]1C1=CC=C(C=C1)N(=O)=O,O=[N+]([O-])c1ccc([C@H]2NCCC=C2CO)cc1,-186.0,-216.72
28838435,COCC1=CSC(=N1)[C@@H](N)CC(C)C,COCc1csc([C@@H](N)CC(C)C)n1,-5.7,17.69
28838437,CC(C)C[C@H](N)C1=NC(COC(C)C)=CS1,CC(C)C[C@H](N)c1nc(COC(C)C)cs1,14.8,95.08
28897105,CC(C)[C@@H]1NC2(COC2)CNC1=O,CC(C)[C@@H]1NC2(CNC1=O)COC2,-112.8,-47.81
28901684,CC(=O)OC[C@@H]1CCCO1,CC(=O)OC[C@@H]1CCCO1,24.0,-147.16
28940188,[H][C@]1(O[C@@H]1\C=C\[C@@H]1O[C@]1([H])[C@H](O)C=C)[C@@H](C)O,C=C[C@@H](O)[C@H]1O[C@H]1/C=C/[C@H]1O[C@H]1[C@@H](C)O,-29.6,156.77
28961517,CCCCO[C@H](CCCC)C1=CC=CC=C1O,CCCCO[C@H](CCCC)c1ccccc1O,3.2,47.41
28961529,CO[C@H](C1=CC=CC=C1)C1=CC=CC=C1O,CO[C@H](c1ccccc1)c1ccccc1O,-56.7,482.78
28961531,CCO[C@H](C1=CC=CC=C1)C1=CC=CC=C1O,CCO[C@H](c1ccccc1)c1ccccc1O,-80.3,-569.28
28961536,OC1=CC=CC=C1[C@H](OCC=C)C1=CC=CC=C1,C=CCO[C@H](c1ccccc1)c1ccccc1O,-67.4,325.96
28961537,CC(=C)CO[C@H](C1=CC=CC=C1)C1=CC=CC=C1O,C=C(C)CO[C@H](c1ccccc1)c1ccccc1O,-64.4,-605.94
28961538,OC1=CC=CC=C1[C@H](OCCC#C)C1=CC=CC=C1,C#CCCO[C@H](c1ccccc1)c1ccccc1O,-72.7,-255.17
28961539,CC(C)O[C@H](C1=CC=CC=C1)C1=CC=CC=C1O,CC(C)O[C@H](c1ccccc1)c1ccccc1O,-78.4,-592.64
28961540,OC1=CC=CC=C1[C@H](OC1CCC1)C1=CC=CC=C1,Oc1ccccc1[C@H](OC1CCC1)c1ccccc1,-82.1,-383.68
28967138,C[C@H](CCC1=CC=NC=C1)C(C)=O,CC(=O)[C@H](C)CCc1ccncc1,-0.8,126.47
28967273,CC[C@@](C)(O)CCC1=CC=NC=C1,CC[C@@](C)(O)CCc1ccncc1,4.3,-1.26
28983811,C[C@@H]1CC2=CC=CC=C2N[C@@H]1C1=CC=C(C)C=C1,Cc1ccc([C@H]2Nc3ccccc3C[C@H]2C)cc1,21.8,-242.04
28983812,COC1=CC=C(C=C1)[C@H]1NC2=CC=CC=C2C[C@H]1C,COc1ccc([C@H]2Nc3ccccc3C[C@H]2C)cc1,18.3,-214.35
28983813,C[C@@H]1CC2=CC=CC=C2N[C@@H]1C1=CC=CO1,C[C@@H]1Cc2ccccc2N[C@@H]1c1ccco1,95.1,-231.65
28983814,C[C@@H]1CC2=CC=CC=C2N[C@@H]1C1=CC=CS1,C[C@@H]1Cc2ccccc2N[C@@H]1c1cccs1,105.7,-303.66
28983815,CC[C@@H]1CC2=CC=CC=C2N[C@@H]1C1=CC=CC=C1,CC[C@@H]1Cc2ccccc2N[C@@H]1c1ccccc1,59.2,-248.68
28983816,CCC[C@@H]1CC2=CC=CC=C2N[C@@H]1C1=CC=CC=C1,CCC[C@@H]1Cc2ccccc2N[C@@H]1c1ccccc1,66.9,-254.62
29051272,COC(=O)[C@@]1(F)CC\C(=C/C2=CC=CC=C2)C1=O,COC(=O)[C@@]1(F)CC/C(=C\c2ccccc2)C1=O,-457.3,-432.22
29054624,O=S1(=O)CC[C@H](COCC2=CC=CC=C2)O1,O=S1(=O)CC[C@H](COCc2ccccc2)O1,-16.4,-91.88
29054686,C[C@@H]1CCS(=O)(=O)O1,C[C@@H]1CCS(=O)(=O)O1,1.42,-50.02
29054689,CC[C@@H]1CCS(=O)(=O)O1,CC[C@@H]1CCS(=O)(=O)O1,16.5,8.13
29142334,CCCCCC#C[C@@H](O)[C@@H](CC=C)C(OC)OC,C=CC[C@@H](C(OC)OC)[C@H](O)C#CCCCCC,11.42,-263.93
29142336,COC(OC)[C@H](CC=C)[C@H](O)C#CCC(C)C,C=CC[C@@H](C(OC)OC)[C@H](O)C#CCC(C)C,14.3,22.12
29142348,OC[C@H](CC=C)[C@H](O)C#CC1=CC=CC=C1,C=CC[C@@H](CO)[C@H](O)C#Cc1ccccc1,-6.88,327.92
29142350,CCCCCC#C[C@@H](O)[C@H](CO)CC=C,C=CC[C@@H](CO)[C@H](O)C#CCCCCC,-11.57,204.2
29158818,C[C@H](CC1=CC=CS1)OC(C)=O,CC(=O)O[C@H](C)Cc1cccs1,7.0,-180.88
29164113,CC1=C([C@H](CN(=O)=O)C2=CC=CC=C2)C(O)=NN1,Cc1[nH]nc(O)c1[C@H](C[N+](=O)[O-])c1ccccc1,-105.2,-346.51
29189013,[H][C@]12CCC[C@@]1([H])[C@H](N=C2)C(=O)OC(C)C,CC(C)OC(=O)[C@H]1N=C[C@H]2CCC[C@@H]12,160.0,-32.53
29242043,CON(C)C(=O)CCC[C@@H](O)C1=CC=C(C)C=C1,CON(C)C(=O)CCC[C@@H](O)c1ccc(C)cc1,28.2,0.49
29242047,CON(C)C(=O)CCC[C@@H](O)C1=CC=C(F)C=C1,CON(C)C(=O)CCC[C@@H](O)c1ccc(F)cc1,29.2,-79.97
29242049,CON(C)C(=O)CCC[C@@H](O)C1=CC(C)=CC=C1,CON(C)C(=O)CCC[C@@H](O)c1cccc(C)c1,25.9,55.31
29242050,CON(C)C(=O)CCC[C@@H](O)C1=CC=CC=C1C,CON(C)C(=O)CCC[C@@H](O)c1ccccc1C,44.5,122.29
29242053,CON(C)C(=O)CCC[C@@H](O)C1=CC=CS1,CON(C)C(=O)CCC[C@@H](O)c1cccs1,11.8,480.45
29242054,CC[C@@H](O)CCCC(=O)N(C)OC,CC[C@@H](O)CCCC(=O)N(C)OC,-0.8,222.11
29242056,CON(C)C(=O)CCC[C@@H](O)CC1=CC=CC=C1,CON(C)C(=O)CCC[C@@H](O)Cc1ccccc1,0.6,85.59
29242060,CON(C)C(=O)CCC[C@@H](O)C1=CC=CC=C1,CON(C)C(=O)CCC[C@@H](O)c1ccccc1,26.8,219.78
29298889,C[C@@]1(C[C@@H](O)C=C1)OCC#C,C#CCO[C@]1(C)C=C[C@H](O)C1,23.1,19.66
29298890,[H][C@@]12C[C@]3(C)OCC(=O)[C@]3([H])[C@]1([H])C[C@H](OCC)O2,CCO[C@H]1C[C@H]2[C@H]3C(=O)CO[C@@]3(C)C[C@H]2O1,-159.1,-237.22
29298891,[H][C@@]12C[C@]3(C)OCC(=O)[C@]3([H])[C@]1([H])C[C@@H](OCC)O2,CCO[C@@H]1C[C@H]2[C@H]3C(=O)CO[C@@]3(C)C[C@H]2O1,23.4,183.64
29338903,[H][C@@]12C[C@@]([H])(C=C1)[C@@]1([H])[C@H](CC=C)O[C@H](CO)[C@@]21[H],C=CC[C@@H]1O[C@H](CO)[C@@H]2[C@H]1[C@@H]1C=C[C@H]2C1,-5.7,-200.66
29412942,FC1=CC(=CC=C1)[C@@]1(CC=C)CCCCC1=O,C=CC[C@]1(c2cccc(F)c2)CCCCC1=O,297.5,2.87
29437021,C\C=C(/C)C[C@H](C)\C=C\C[C@H](C)C[C@H](C)CO,C/C=C(\C)C[C@H](C)/C=C/C[C@H](C)C[C@H](C)CO,-4.9,-56.04
29451596,CCC[C@H](O)C#CC(=O)OC,CCC[C@H](O)C#CC(=O)OC,-5.75,-58.73
29472291,C[C@@H](OCCCCN=N#N)C1=CC=NC=C1,C[C@@H](OCCCCN=[N+]=[N-])c1ccncc1,63.0,-57.62
29472293,C[C@@H](OCCCCCCN=N#N)C1=CC=NC=C1,C[C@@H](OCCCCCCN=[N+]=[N-])c1ccncc1,58.0,363.59
29490077,CCCCCCCCCC[C@H](CC=C)OC(C)=O,C=CC[C@@H](CCCCCCCCCC)OC(C)=O,14.5,-2.31
29500326,CC(C)(C)C1=CC=C(C=C1)[C@@H]1CS1,CC(C)(C)c1ccc([C@@H]2CS2)cc1,-3.9,235.98
29500328,FC1=CC=C(C=C1)[C@@H]1CS1,Fc1ccc([C@@H]2CS2)cc1,-23.8,317.21
29500329,BrC1=CC=C(C=C1)[C@@H]1CS1,Brc1ccc([C@@H]2CS2)cc1,18.0,229.05
29500332,N#CC1=CC=C(C=C1)[C@@H]1CS1,N#Cc1ccc([C@@H]2CS2)cc1,38.6,288.49
29500333,COC1=CC=CC(=C1)[C@@H]1CS1,COc1cccc([C@@H]2CS2)c1,-36.0,217.56
29500334,FC1=CC=CC(=C1)[C@@H]1CS1,Fc1cccc([C@@H]2CS2)c1,-25.8,273.71
29500338,CC1=CC(=CC(F)=C1)[C@@H]1CS1,Cc1cc(F)cc([C@@H]2CS2)c1,35.6,365.79
29500339,ClC1=C(C=CC=C1)[C@@H]1CS1,Clc1ccccc1[C@@H]1CS1,150.0,-3.33
29500341,CC1=CC(C)=C([C@@H]2CS2)C(C)=C1,Cc1cc(C)c([C@@H]2CS2)c(C)c1,168.0,216.39
29500342,[H][C@]12CCC3=CC=CC=C3[C@@]1([H])S2,c1ccc2c(c1)CC[C@@H]1S[C@H]21,38.0,145.84
29554997,C[C@@H]1ON(C)[C@@H]([C@H]1\C=C\C=O)C1=C(C)C=CC=C1,Cc1ccccc1[C@@H]1[C@@H](/C=C/C=O)[C@H](C)ON1C,-72.0,-137.11
29588342,C[C@H]1CC(=O)C=C2C[C@@H](O)[C@@H](C[C@]12C)C(=C)CO,C=C(CO)[C@@H]1C[C@@]2(C)C(=CC(=O)C[C@@H]2C)C[C@H]1O,-140.0,22.62
29588343,C[C@H]1C[C@@H](O)C=C2C[C@@H](O)[C@@H](C[C@]12C)C(=C)CO,C=C(CO)[C@@H]1C[C@@]2(C)C(=C[C@H](O)C[C@@H]2C)C[C@H]1O,-52.5,69.03
29588376,C[C@H]1C[C@@H](O)CC2=CC(=O)[C@@H](C[C@]12C)C(C)=C,C=C(C)[C@@H]1C[C@@]2(C)C(=CC1=O)C[C@H](O)C[C@@H]2C,120.0,37.93
29598487,CC(C)[C@H](N)C1=NC(=CO1)C(N)=O,CC(C)[C@H](N)c1nc(C(N)=O)co1,-18.0,76.12
29609101,COC1=CC=C(C=C1)[C@@H](O)C1=C(OC)C=CC=C1,COc1ccc([C@@H](O)c2ccccc2OC)cc1,25.37,32.04
29695994,C[C@H](CO)[C@@H](O)C=C,C=C[C@H](O)[C@H](C)CO,-19.77,-95.72
29695998,C[C@@H]([C@@H](O[Si](C)(C)C(C)(C)C)C=C)C(O)=O,C=C[C@H](O[Si](C)(C)C(C)(C)C)[C@H](C)C(=O)O,-3.59,27.09
29696002,C[C@@H]([C@@H](O)CC=C)C(O)=O,C=CC[C@H](O)[C@H](C)C(=O)O,-3.12,-102.8
29701336,[H][C@]1(O[C@H]1\C=C\COC(C)=O)[C@]1([H])O[C@H]1C#C,C#C[C@@H]1O[C@H]1[C@@H]1O[C@H]1/C=C/COC(C)=O,-45.3,-397.19
29722245,C[C@H](OC(C)=O)C#CC(=O)OC(C)(C)C,CC(=O)O[C@@H](C)C#CC(=O)OC(C)(C)C,-117.0,27.72
29722247,C[C@H](O)C#CC(=O)OC(C)(C)C,C[C@H](O)C#CC(=O)OC(C)(C)C,-31.8,-24.12
29734710,[H][C@@]12CCCN[C@]1([H])C1=C(OC2)C=CC=C1,c1ccc2c(c1)OC[C@@H]1CCCN[C@H]21,-29.2,-98.88
29753390,C[C@@](F)(C=O)[C@H](CN(=O)=O)C1=CC=CC=C1,C[C@@](F)(C=O)[C@H](C[N+](=O)[O-])c1ccccc1,-16.0,4.95
29753397,C[C@H]([C@H](C1=CC=CC=C1)[C@](C)(F)C=O)N(=O)=O,C[C@H]([C@H](c1ccccc1)[C@](C)(F)C=O)[N+](=O)[O-],5.0,-23.29
29753410,C[C@@](F)(CO)[C@H](CN(=O)=O)C1=CC=CC=C1,C[C@@](F)(CO)[C@H](C[N+](=O)[O-])c1ccccc1,-9.6,-15.49
29753435,C[C@@]1(F)CNC[C@@H]1C1=CC=CC=C1,C[C@@]1(F)CNC[C@@H]1c1ccccc1,-55.0,-150.52
29753436,C[C@]1(F)CNC[C@@H]1C1=CC=CC=C1,C[C@]1(F)CNC[C@@H]1c1ccccc1,21.0,-58.83
29767464,CC1=CC=C(O[C@H](CCO)C2=CC=CC=C2)C=C1,Cc1ccc(O[C@H](CCO)c2ccccc2)cc1,27.0,5.81
29767465,CC1=CC=CC(O[C@H](CCO)C2=CC=CC=C2)=C1,Cc1cccc(O[C@H](CCO)c2ccccc2)c1,14.0,-23.87
29767472,OCC[C@@H](OC1=CC=C(F)C=C1)C1=CC=CC=C1,OCC[C@@H](Oc1ccc(F)cc1)c1ccccc1,23.0,121.7
29767476,OCC[C@@H](OC1=CC=CC=C1)C1=CC(F)=CC=C1,OCC[C@@H](Oc1ccccc1)c1cccc(F)c1,13.0,148.74
29803723,CC[C@H](CO)[C@@H](O)C1=CC=CC(OC)=C1,CC[C@H](CO)[C@@H](O)c1cccc(OC)c1,22.6,64.47
29809351,N[C@H](C(F)(F)F)[C@]1(F)C(=O)NC2=CC=CC=C12,N[C@H](C(F)(F)F)[C@]1(F)C(=O)Nc2ccccc21,8.6,50.8
29881180,C[C@H](O)CN1C=C(C)C2=CC=CC=C12,Cc1cn(C[C@H](C)O)c2ccccc12,14.5,160.25
29886885,CC(C)(C)OC(=O)[C@@H]1N=CO[C@H]1C1=CC=CO1,CC(C)(C)OC(=O)[C@@H]1N=CO[C@H]1c1ccco1,-136.3,-238.92
29886887,CC(C)(C)OC(=O)[C@@H]1N=CO[C@H]1C1=CC=CS1,CC(C)(C)OC(=O)[C@@H]1N=CO[C@H]1c1cccs1,-110.1,-145.24
29886893,CC(C)(C)OC(=O)[C@@H]1N=CO[C@H]1C1CCCCC1,CC(C)(C)OC(=O)[C@@H]1N=CO[C@H]1C1CCCCC1,-18.2,-272.26
29910155,CCCCC[C@@H](O)C#CC(=O)OC,CCCCC[C@@H](O)C#CC(=O)OC,5.6,5.27
29962243,C[C@@H]1CCN(CC2=CC=CC=C2)CC(=O)N1,C[C@@H]1CCN(Cc2ccccc2)CC(=O)N1,-4.7,66.8
29962254,C[C@@H]1CCN(CC2=CC=CC=C2)C(=O)CN1,C[C@@H]1CCN(Cc2ccccc2)C(=O)CN1,-4.62,-78.86
30022066,CC(C)[C@H]1CC[C@](C)([C@@H]1O)C1OCCO1,CC(C)[C@H]1CC[C@@](C)(C2OCCO2)[C@@H]1O,25.2,101.62
30024094,COC[C@@H]1OC(C)(C)O[C@H]1C(=O)OC,COC[C@@H]1OC(C)(C)O[C@H]1C(=O)OC,-15.5,22.57
30024098,COC(=O)[C@]1(CO)OC(C)(C)O[C@H]1CO,COC(=O)[C@]1(CO)OC(C)(C)O[C@H]1CO,6.1,1.97
30024136,COC[C@@H]1OC(C)(C)O[C@H]1C(O)=O,COC[C@@H]1OC(C)(C)O[C@H]1C(=O)O,-1.2,28.98
30032136,COC1=CC=C(C=C1)[C@]1(O)COC2=CC=CC=C12,COc1ccc([C@]2(O)COc3ccccc32)cc1,-41.5,-21.42
30054933,C[C@@H]1CC(CO1)(C1=CC=CC=C1)C1=CC=CC=C1,C[C@@H]1CC(c2ccccc2)(c2ccccc2)CO1,-45.9,-350.05
30069024,C[C@]12N=C3CCCCC3=C1C=CC1=CC=CC=C21,C[C@]12N=C3CCCCC3=C1C=Cc1ccccc12,621.0,1188.42
30069028,C[C@@]12N=C3CCCCCC3=C1C=CC1=CC=CC=C21,C[C@@]12N=C3CCCCCC3=C1C=Cc1ccccc12,-435.0,-1678.23
30069031,C[C@@]12N=C3CCSCC3=C1C=CC1=CC=CC=C21,C[C@@]12N=C3CCSCC3=C1C=Cc1ccccc12,-662.0,-1647.47
30069092,C[C@@]12C=CC3=C(C=CC=C3)C1=NC1=C2CCCC1,C[C@@]12C=Cc3ccccc3C1=NC1=C2CCCC1,-40.0,191.39
30071478,C=CCN1C[C@@H](C=C)N2C(=CC3=CC=CC=C23)C1=O,C=CCN1C[C@@H](C=C)n2c(cc3ccccc32)C1=O,29.7,476.78
30096418,CC(=O)[C@]1(C)C(=O)OC2=CC=CC=C12,CC(=O)[C@]1(C)C(=O)Oc2ccccc21,-37.9,423.89
30104443,C[C@H](O)C1(CC1)C1=CC=CC=C1,C[C@H](O)C1(c2ccccc2)CC1,-22.6,-11.72
30131014,COC(=O)C#C[C@@H](O)C=C,C=C[C@H](O)C#CC(=O)OC,33.7,-234.17
30132521,CC1=C(O[C@@H](CC#N)C2=CC=CC=C2)C=CC=C1,Cc1ccccc1O[C@@H](CC#N)c1ccccc1,64.6,151.65
30132543,CO[C@H](CC#N)C1=CC=CC=C1,CO[C@H](CC#N)c1ccccc1,-88.4,160.8
30132545,CC(C)O[C@@H](CC#N)C1=CC=CC=C1,CC(C)O[C@@H](CC#N)c1ccccc1,-72.0,-175.18
30132547,FC(F)(F)CO[C@@H](CC#N)C1=CC=CC=C1,N#CC[C@H](OCC(F)(F)F)c1ccccc1,-83.6,-85.93
30132551,N#CC[C@H](N1C=CC=C1)C1=CC=CC=C1,N#CC[C@@H](c1ccccc1)n1cccc1,32.6,-203.19
30132556,CCOC(=O)C[C@@H](C)OC1=CC=CC=C1,CCOC(=O)C[C@@H](C)Oc1ccccc1,10.8,77.15
30134578,CC(=O)N[C@H](CN(=O)=O)C1=CC=C(Cl)C=C1,CC(=O)N[C@H](C[N+](=O)[O-])c1ccc(Cl)cc1,70.0,31.05
30134579,CC(=O)N[C@H](CN(=O)=O)C1=CC=C(F)C=C1,CC(=O)N[C@H](C[N+](=O)[O-])c1ccc(F)cc1,54.5,-12.78
30151652,CCCCCCC[C@H](CC)CO,CCCCCCC[C@H](CC)CO,-1.5,44.37
30151654,CC[C@H](CO)C1CCCCCCC1,CC[C@H](CO)C1CCCCCCC1,2.5,123.74
30151656,OCC[C@H](CO)C1CCCCCCC1,OCC[C@H](CO)C1CCCCCCC1,-7.5,58.82
30210439,C[C@@H](COCCO)CC(=O)N1N=C(C)C=C1C,Cc1cc(C)n(C(=O)C[C@@H](C)COCCO)n1,14.5,15.25
30210440,CC[C@@H](COCCO)CC(=O)N1N=C(C)C=C1C,CC[C@@H](COCCO)CC(=O)n1nc(C)cc1C,14.0,29.88
30228450,CC(C)[C@H](N)C1=NC(=CO1)C1=NC(C)(C)CO1,CC(C)[C@H](N)c1nc(C2=NC(C)(C)CO2)co1,5.0,-1.11
30228451,CN[C@@H](C(C)C)C1=NC(=CO1)C1=NC(C)(C)CO1,CN[C@H](c1nc(C2=NC(C)(C)CO2)co1)C(C)C,-38.0,4.38
30267319,CC[C@@H]1CCC2=C1C=C(OC)C=C2,CC[C@@H]1CCc2ccc(OC)cc21,-10.04,-56.0
30286778,CN1C=CN=C1[C@](O)(C#CC1CC1)C(F)(F)F,Cn1ccnc1[C@](O)(C#CC1CC1)C(F)(F)F,48.7,-148.96
30332170,CC[C@@H]1CCC2=C(OC)C=CC=C12,CC[C@@H]1CCc2c(OC)cccc21,-9.6,-35.17
30339548,CCCC[C@@H]1[C@@H](O)CCC[C@@]11CCCC(=O)N1,CCCC[C@@H]1[C@@H](O)CCC[C@@]12CCCC(=O)N2,71.03,118.65
30349885,OCC[C@H]1O[C@H]1C\C=C/CC=C,C=CC/C=C\C[C@@H]1O[C@@H]1CCO,12.7,305.8
30352769,C[C@H](F)CNS(=O)(=O)C1=CC=C(C)C=C1,Cc1ccc(S(=O)(=O)NC[C@H](C)F)cc1,77.7,172.94
30382638,C\C(C=C)=C/[C@H]1CCCO[C@@H]1C1=CC=C(C)C=C1,C=C/C(C)=C/[C@H]1CCCO[C@@H]1c1ccc(C)cc1,3.74,37.56
30382711,C\C(C=C)=C/[C@H]1CCO[C@@H]1C1=CC=CC=C1,C=C/C(C)=C/[C@H]1CCO[C@@H]1c1ccccc1,89.4,69.19
